,optim,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,weightdecay,ntest,startseed,nruns,seed,epoch,train loss,test loss
0,gd,3.5,1024,5,3584,0.002,0.9,False,10000,0,100,32,5,33,43700,0.01687958464026451,0.0998600497841835
1,gd,3.5,1024,5,3584,0.002,0.9,False,10000,0,100,32,5,34,42600,0.01771361194550991,0.09983105212450027
2,gd,3.5,1024,5,3584,0.002,0.9,False,10000,0,100,32,5,35,48400,0.015298234298825262,0.09986743330955504
3,gd,3.5,1024,5,3584,0.002,0.9,False,10000,0,100,32,5,36,55300,0.012295041233301164,0.09988388419151306
4,gd,3.5,1024,5,3584,0.002,0.9,False,10000,0,100,32,5,37,48300,0.01808310113847256,0.09997138381004332
0,gd,4.0,1024,2,4096,0.002,0.9,False,10000,0,100,32,5,33,2500,0.10789456963539124,0.09111615270376204
1,gd,4.0,1024,2,4096,0.002,0.9,False,10000,0,100,32,5,34,1800,0.13269256055355072,0.08924783021211624
2,gd,4.0,1024,2,4096,0.002,0.9,False,10000,0,100,32,5,35,1900,0.1086164116859436,0.08975263684988022
3,gd,4.0,1024,2,4096,0.002,0.9,False,10000,0,100,32,5,36,2000,0.07935790717601776,0.09448236227035522
4,gd,4.0,1024,2,4096,0.002,0.9,False,10000,0,100,32,5,37,1800,0.1692022979259491,0.09094766527414322
0,sgd,3.0,1024,1,32,0.002,0.9,False,400,0,100,27,5,28,3900,15.290102104345955,81.18065905570985
1,sgd,3.0,1024,1,32,0.002,0.9,False,400,0,100,27,5,29,3900,16.024816269675892,76.40522789955139
2,sgd,3.0,1024,1,32,0.002,0.9,False,400,0,100,27,5,30,3900,17.649846653143566,137.3245414942503
0,gd,4.0,1024,2,4096,0.01,0.0,False,10000,0,100,37,5,38,2900,0.18195085227489471,0.09987855702638626
1,gd,4.0,1024,2,4096,0.01,0.0,False,10000,0,100,37,5,39,11700,0.12535099685192108,0.09533421695232393
2,gd,4.0,1024,2,4096,0.01,0.0,False,10000,0,100,37,5,40,6500,0.15448495745658875,0.09769487380981444
3,gd,4.0,1024,2,4096,0.01,0.0,False,10000,0,100,37,5,41,4500,0.07315713912248611,0.09585785865783693
4,gd,4.0,1024,2,4096,0.01,0.0,False,10000,0,100,37,5,42,4400,0.14610528945922852,0.09794432669878006
0,gd,3.0,1024,10,3072,0.002,0.9,False,2000,0,100,22,5,23,20000,0.567891001701355,28.52340507507324
1,gd,3.0,1024,10,3072,0.002,0.9,False,2000,0,100,22,5,24,20000,0.49279439449310297,21.327999114990234
2,gd,3.0,1024,10,3072,0.002,0.9,False,2000,0,100,22,5,25,20000,0.6413184404373169,25.17524719238281
3,gd,3.0,1024,10,3072,0.002,0.9,False,2000,0,100,22,5,26,20000,0.6231662034988403,29.54068946838379
4,gd,3.0,1024,10,3072,0.002,0.9,False,2000,0,100,22,5,27,20000,0.5653172731399536,22.325454711914066
0,gd,3.0,1024,5,3072,0.002,0.9,False,10000,0,100,32,5,33,100000,0.0151987848803401,1.5135961771011353
1,gd,3.0,1024,5,3072,0.002,0.9,False,10000,0,100,32,5,34,100000,0.018555941060185432,1.9752550125122068
2,gd,3.0,1024,5,3072,0.002,0.9,False,10000,0,100,32,5,35,100000,0.019551170989871025,2.534879207611084
3,gd,3.0,1024,5,3072,0.002,0.9,False,10000,0,100,32,5,36,100000,0.016937369480729103,2.522998332977295
4,gd,3.0,1024,5,3072,0.002,0.9,False,10000,0,100,32,5,37,100000,0.017388684675097466,1.7255860567092896
0,gd,3.0,1024,1,3072,0.002,0.9,False,10000,0,100,32,5,33,2200,1360.27587890625,560.2072143554689
1,gd,3.0,1024,1,3072,0.002,0.9,False,10000,0,100,32,5,34,1500,1354.9674072265625,652.4270629882812
2,gd,3.0,1024,1,3072,0.002,0.9,False,10000,0,100,32,5,35,8300,1367.6854248046875,615.2415161132812
3,gd,3.0,1024,1,3072,0.002,0.9,False,10000,0,100,32,5,36,4900,1284.0201416015625,619.7319946289062
4,gd,3.0,1024,1,3072,0.002,0.9,False,10000,0,100,32,5,37,3600,1336.3814697265625,592.5753173828125
0,gd,4.0,1024,1,4096,0.01,0.0,True,10000,0,100,22,5,23,2000,2848.433837890625,402.3206787109375
1,gd,4.0,1024,1,4096,0.01,0.0,True,10000,0,100,22,5,24,3200,3031.01025390625,498.3757019042969
2,gd,4.0,1024,1,4096,0.01,0.0,True,10000,0,100,22,5,25,4300,2970.722412109375,455.0348510742188
3,gd,4.0,1024,1,4096,0.01,0.0,True,10000,0,100,22,5,26,3800,2671.460693359375,449.1358337402344
4,gd,4.0,1024,1,4096,0.01,0.0,True,10000,0,100,22,5,27,6700,3105.3505859375,539.677001953125
0,sgd,3.5,1024,1,32,0.01,0.0,False,10000,0,100,22,5,23,100000,15.22745958822114,78.41273641586305
0,gd,3.5,1024,2,3584,0.002,0.9,False,10000,0,100,32,5,33,4300,0.07058864831924437,0.09526793658733368
1,gd,3.5,1024,2,3584,0.002,0.9,False,10000,0,100,32,5,34,4500,0.03624479472637177,0.09778069704771042
2,gd,3.5,1024,2,3584,0.002,0.9,False,10000,0,100,32,5,35,4200,0.07227250933647156,0.09497562795877457
3,gd,3.5,1024,2,3584,0.002,0.9,False,10000,0,100,32,5,36,4400,0.04948875680565834,0.0992877632379532
4,gd,3.5,1024,2,3584,0.002,0.9,False,10000,0,100,32,5,37,5400,0.09439465403556824,0.0958711802959442
0,gd,10.0,1024,2,10240,0.001,0.0,False,8000,0,100,22,10,23,2200,1.4745280742645264,0.12490614503622055
1,gd,10.0,1024,2,10240,0.001,0.0,False,8000,0,100,22,10,24,1600,3.0626375675201416,0.09240230917930604
2,gd,10.0,1024,2,10240,0.001,0.0,False,8000,0,100,22,10,25,1800,2.654191255569458,0.09520456939935684
3,gd,10.0,1024,2,10240,0.001,0.0,False,8000,0,100,22,10,26,1600,2.9604587554931636,0.09512452036142348
4,gd,10.0,1024,2,10240,0.001,0.0,False,8000,0,100,22,10,27,1600,3.210956573486328,0.095944844186306
5,gd,10.0,1024,2,10240,0.001,0.0,False,8000,0,100,22,10,28,1700,2.9078357219696045,0.09783808141946793
6,gd,10.0,1024,2,10240,0.001,0.0,False,8000,0,100,22,10,29,1300,5.842306613922119,0.09129469841718674
7,gd,10.0,1024,2,10240,0.001,0.0,False,8000,0,100,22,10,30,2300,1.9037207365036009,0.09672781080007553
8,gd,10.0,1024,2,10240,0.001,0.0,False,8000,0,100,22,10,31,1600,3.626606941223145,0.09396888315677644
9,gd,10.0,1024,2,10240,0.001,0.0,False,8000,0,100,22,10,32,2300,1.5367228984832764,0.09841874241828917
0,gd,2.0,1024,10,2048,0.002,0.9,False,10000,0,100,22,5,23,100000,0.0026111213956028227,243.5227203369141
1,gd,2.0,1024,10,2048,0.002,0.9,False,10000,0,100,22,5,24,100000,0.002369175432249904,182.8689727783203
2,gd,2.0,1024,10,2048,0.002,0.9,False,10000,0,100,22,5,25,100000,0.0035265495534986258,236.36997985839844
3,gd,2.0,1024,10,2048,0.002,0.9,False,10000,0,100,22,5,26,100000,0.003392972052097321,226.2796630859375
4,gd,2.0,1024,10,2048,0.002,0.9,False,10000,0,100,22,5,27,100000,0.00286196474917233,243.65792846679688
0,sgd,3.0,1024,1,32,0.01,0.0,False,10000,0,100,22,5,23,100000,14.705526938041054,121.55799007415771
0,gd,2.7,1024,5,2764,0.001,0.0,False,10000,0,100,27,5,28,100000,8.546733856201174,134.63363647460938
0,gd,4.0,1024,1,4096,0.01,0.0,False,10000,0,100,37,5,38,3600,2512.6455078125,636.8535766601562
1,gd,4.0,1024,1,4096,0.01,0.0,False,10000,0,100,37,5,39,4100,3014.37109375,317.7716979980469
2,gd,4.0,1024,1,4096,0.01,0.0,False,10000,0,100,37,5,40,2100,2744.6552734375,555.783447265625
3,gd,4.0,1024,1,4096,0.01,0.0,False,10000,0,100,37,5,41,4000,2692.49658203125,394.3966674804688
4,gd,4.0,1024,1,4096,0.01,0.0,False,10000,0,100,37,5,42,1500,2504.94482421875,558.7408447265625
0,gd,2.0,1024,5,2048,0.01,0.0,False,10000,0,100,32,5,33,45000,0.08412167429924011,259.523193359375
1,gd,2.0,1024,5,2048,0.01,0.0,False,10000,0,100,32,5,34,49500,0.1080792173743248,257.84136962890625
2,gd,2.0,1024,5,2048,0.01,0.0,False,10000,0,100,32,5,35,56600,0.12329662591218947,328.7950134277344
3,gd,2.0,1024,5,2048,0.01,0.0,False,10000,0,100,32,5,36,49200,0.08249494433403015,261.66934204101557
4,gd,2.0,1024,5,2048,0.01,0.0,False,10000,0,100,32,5,37,59100,0.0935385674238205,256.56170654296875
0,gd,8.0,1024,1,8192,0.001,0.0,False,8000,0,100,32,10,33,700,1.5818063020706177,0.05420789122581482
1,gd,8.0,1024,1,8192,0.001,0.0,False,8000,0,100,32,10,34,300,1.2823145389556885,0.05456816405057907
2,gd,8.0,1024,1,8192,0.001,0.0,False,8000,0,100,32,10,35,300,1.5855954885482788,0.05657503753900527
3,gd,8.0,1024,1,8192,0.001,0.0,False,8000,0,100,32,10,36,300,1.6769238710403442,0.06375211477279663
4,gd,8.0,1024,1,8192,0.001,0.0,False,8000,0,100,32,10,37,1100,0.13921570777893064,0.005922113545238972
5,gd,8.0,1024,1,8192,0.001,0.0,False,8000,0,100,32,10,38,400,0.9075139760971068,0.028003884479403496
6,gd,8.0,1024,1,8192,0.001,0.0,False,8000,0,100,32,10,39,500,0.5454786419868469,0.01783047616481781
7,gd,8.0,1024,1,8192,0.001,0.0,False,8000,0,100,32,10,40,700,1.064128041267395,0.043937582522630685
8,gd,8.0,1024,1,8192,0.001,0.0,False,8000,0,100,32,10,41,600,0.9476927518844604,0.034393295645713806
9,gd,8.0,1024,1,8192,0.001,0.0,False,8000,0,100,32,10,42,400,0.17334941029548645,0.006504371296614409
0,gd,4.0,1024,2,4096,0.01,0.0,True,10000,0,100,22,5,23,4300,0.10365556180477142,0.09689615666866302
1,gd,4.0,1024,2,4096,0.01,0.0,True,10000,0,100,22,5,24,5500,0.09306129813194276,0.09802915155887604
2,gd,4.0,1024,2,4096,0.01,0.0,True,10000,0,100,22,5,25,4100,0.1556028127670288,0.0966075211763382
3,gd,4.0,1024,2,4096,0.01,0.0,True,10000,0,100,22,5,26,3300,0.1941930651664734,0.09820451587438583
4,gd,4.0,1024,2,4096,0.01,0.0,True,10000,0,100,22,5,27,3400,0.1357535719871521,0.09675688296556473
0,gd,3.5,1024,5,3584,0.002,0.9,False,10000,0,100,37,5,38,57800,0.011100893840193748,0.09990698099136353
1,gd,3.5,1024,5,3584,0.002,0.9,False,10000,0,100,37,5,39,48800,0.01473207585513592,0.09975223243236543
2,gd,3.5,1024,5,3584,0.002,0.9,False,10000,0,100,37,5,40,53700,0.01372741349041462,0.09979819506406784
3,gd,3.5,1024,5,3584,0.002,0.9,False,10000,0,100,37,5,41,70300,0.009481261484324932,0.09984037280082704
4,gd,3.5,1024,5,3584,0.002,0.9,False,10000,0,100,37,5,42,54800,0.01232144795358181,0.0998736023902893
0,gd,3.0,1024,2,3072,0.002,0.9,True,2000,0,100,22,5,23,9500,0.026577267795801163,0.098369762301445
1,gd,3.0,1024,2,3072,0.002,0.9,True,2000,0,100,22,5,24,20000,198.9055938720703,434.4987182617188
2,gd,3.0,1024,2,3072,0.002,0.9,True,2000,0,100,22,5,25,20000,0.0787944495677948,0.2442256510257721
3,gd,3.0,1024,2,3072,0.002,0.9,True,2000,0,100,22,5,26,20000,263.7655029296875,423.7498474121094
4,gd,3.0,1024,2,3072,0.002,0.9,True,2000,0,100,22,5,27,20000,237.56854248046875,667.0555419921875
0,gd,1.0,1024,5,1024,0.001,0.0,False,8000,0,100,32,5,33,27400,0.38827428221702576,261.46914672851557
1,gd,1.0,1024,5,1024,0.001,0.0,False,8000,0,100,32,5,34,27500,0.4185815453529358,304.92138671875
2,gd,1.0,1024,5,1024,0.001,0.0,False,8000,0,100,32,5,35,26700,0.4253614544868469,224.00753784179688
3,gd,1.0,1024,5,1024,0.001,0.0,False,8000,0,100,32,5,36,25600,0.4383788406848908,312.560546875
4,gd,1.0,1024,5,1024,0.001,0.0,False,8000,0,100,32,5,37,25800,0.4272598922252655,259.14559936523443
0,gd,4.0,1024,10,4096,0.002,0.9,False,10000,0,100,37,5,38,68300,0.02223336324095726,0.09990529716014862
1,gd,4.0,1024,10,4096,0.002,0.9,False,10000,0,100,37,5,39,64400,0.024106565862894055,0.09980738908052443
2,gd,4.0,1024,10,4096,0.002,0.9,False,10000,0,100,37,5,40,73900,0.019568083807826042,0.09981197118759157
3,gd,4.0,1024,10,4096,0.002,0.9,False,10000,0,100,37,5,41,71700,0.020974237471818924,0.09998884797096252
4,gd,4.0,1024,10,4096,0.002,0.9,False,10000,0,100,37,5,42,68600,0.02307324483990669,0.09999226778745653
0,sgd,4.0,1024,1,32,0.002,0.9,False,400,0,100,32,5,33,3900,29.074154868721962,141.41558969020844
1,sgd,4.0,1024,1,32,0.002,0.9,False,400,0,100,32,5,34,3900,26.901194244623184,71.71935755014421
0,gd,2.0,1024,10,2048,0.002,0.9,False,10000,0,100,27,5,28,100000,0.003582362085580826,170.66392517089844
1,gd,2.0,1024,10,2048,0.002,0.9,False,10000,0,100,27,5,29,100000,0.004274618346244097,191.00079345703125
2,gd,2.0,1024,10,2048,0.002,0.9,False,10000,0,100,27,5,30,100000,0.004649330861866474,172.16058349609375
3,gd,2.0,1024,10,2048,0.002,0.9,False,10000,0,100,27,5,31,100000,0.0035317027941346173,184.86404418945312
4,gd,2.0,1024,10,2048,0.002,0.9,False,10000,0,100,27,5,32,100000,0.004460255615413189,203.4046173095703
0,gd,2.7,1024,2,2764,0.001,0.0,False,10000,0,100,22,5,23,100000,22.342721939086914,81.41119384765625
0,gd,2.4,1024,2,2457,0.001,0.0,False,10000,0,100,22,5,23,100000,49.5862922668457,421.6466064453125
0,gd,3.0,1024,1,3072,0.002,0.9,False,10000,0,100,27,5,28,1600,1401.0484619140625,342.99951171875
1,gd,3.0,1024,1,3072,0.002,0.9,False,10000,0,100,27,5,29,2200,1389.3062744140625,281.06283569335943
2,gd,3.0,1024,1,3072,0.002,0.9,False,10000,0,100,27,5,30,2000,1455.5556640625,791.3655395507812
3,gd,3.0,1024,1,3072,0.002,0.9,False,10000,0,100,27,5,31,2300,1356.5159912109375,567.19140625
4,gd,3.0,1024,1,3072,0.002,0.9,False,10000,0,100,27,5,32,2000,1314.546630859375,474.1948547363281
0,gd,2.5,1024,5,2560,0.01,0.0,False,10000,0,100,32,5,33,92300,0.1067034751176834,50.934349060058594
1,gd,2.5,1024,5,2560,0.01,0.0,False,10000,0,100,32,5,34,98300,0.14369283616542816,64.39307403564453
2,gd,2.5,1024,5,2560,0.01,0.0,False,10000,0,100,32,5,35,87300,0.14627590775489807,87.41425323486328
3,gd,2.5,1024,5,2560,0.01,0.0,False,10000,0,100,32,5,36,100000,0.1170591190457344,87.57742309570312
4,gd,2.5,1024,5,2560,0.01,0.0,False,10000,0,100,32,5,37,75400,0.1642697900533676,67.27169799804689
0,gd,5.0,1024,5,5120,0.001,0.0,False,8000,0,100,22,5,23,40000,0.6353064179420471,0.460253119468689
1,gd,5.0,1024,5,5120,0.001,0.0,False,8000,0,100,22,5,24,42300,0.6160354614257812,0.4449637532234192
2,gd,5.0,1024,5,5120,0.001,0.0,False,8000,0,100,22,5,25,38200,0.7297366261482239,0.4661478698253632
3,gd,5.0,1024,5,5120,0.001,0.0,False,8000,0,100,22,5,26,41100,0.5784893035888672,0.3685915470123291
4,gd,5.0,1024,5,5120,0.001,0.0,False,8000,0,100,22,5,27,40500,0.7360291481018066,0.6225343346595764
0,gd,3.5,1024,1,3584,0.002,0.9,False,10000,0,100,32,5,33,2000,1994.003173828125,259.50051879882807
1,gd,3.5,1024,1,3584,0.002,0.9,False,10000,0,100,32,5,34,2600,2059.3466796875,442.5399475097656
2,gd,3.5,1024,1,3584,0.002,0.9,False,10000,0,100,32,5,35,2700,2164.33349609375,461.9095153808594
3,gd,3.5,1024,1,3584,0.002,0.9,False,10000,0,100,32,5,36,2100,1976.783935546875,496.9181518554688
4,gd,3.5,1024,1,3584,0.002,0.9,False,10000,0,100,32,5,37,2700,2115.0166015625,530.057861328125
0,gd,3.5,1024,10,3584,0.01,0.0,False,10000,0,100,37,5,38,53400,0.21929483115673065,2.324906587600708
1,gd,3.5,1024,10,3584,0.01,0.0,False,10000,0,100,37,5,39,52600,0.2393963038921356,2.3412282466888428
2,gd,3.5,1024,10,3584,0.01,0.0,False,10000,0,100,37,5,40,52200,0.24037723243236545,2.530367851257324
3,gd,3.5,1024,10,3584,0.01,0.0,False,10000,0,100,37,5,41,56200,0.20818978548049927,2.58276104927063
4,gd,3.5,1024,10,3584,0.01,0.0,False,10000,0,100,37,5,42,56200,0.2355479151010513,2.8463563919067383
0,gd,4.0,1024,5,4096,0.002,0.9,False,10000,0,100,22,5,23,17100,0.037513632327318185,0.09977521002292633
1,gd,4.0,1024,5,4096,0.002,0.9,False,10000,0,100,22,5,24,14600,0.05922035872936249,0.09922158718109132
2,gd,4.0,1024,5,4096,0.002,0.9,False,10000,0,100,22,5,25,20900,0.035871416330337524,0.09972696006298064
3,gd,4.0,1024,5,4096,0.002,0.9,False,10000,0,100,22,5,26,15200,0.047316431999206536,0.09962207823991777
4,gd,4.0,1024,5,4096,0.002,0.9,False,10000,0,100,22,5,27,18400,0.0393846370279789,0.0999847799539566
0,gd,2.4,1024,2,2457,0.001,0.0,False,10000,0,100,32,5,33,100000,56.13739776611328,362.9842224121094
0,gd,2.4,1024,5,2457,0.001,0.0,False,10000,0,100,27,5,28,100000,3.355375051498413,165.1100616455078
1,gd,2.4,1024,5,2457,0.001,0.0,False,10000,0,100,27,5,29,100000,3.240899085998535,146.8642120361328
0,sgd,2.0,1024,1,32,0.01,0.0,False,400,0,100,27,5,28,3900,7.375550389289856,367.83527565002436
1,sgd,2.0,1024,1,32,0.01,0.0,False,400,0,100,27,5,29,3900,7.275275506079197,153.2803828716278
2,sgd,2.0,1024,1,32,0.01,0.0,False,400,0,100,27,5,30,3900,7.599370069801807,286.2154655456543
3,sgd,2.0,1024,1,32,0.01,0.0,False,400,0,100,27,5,31,3900,7.031510215252638,238.4352798461914
4,sgd,2.0,1024,1,32,0.01,0.0,False,400,0,100,27,5,32,3900,7.483702853322028,272.1483120918274
0,gd,2.0,1024,5,2048,0.002,0.9,False,10000,0,100,27,5,28,100000,0.0074289110489189625,265.35525512695307
1,gd,2.0,1024,5,2048,0.002,0.9,False,10000,0,100,27,5,29,100000,0.008803832344710827,271.27322387695307
2,gd,2.0,1024,5,2048,0.002,0.9,False,10000,0,100,27,5,30,100000,0.00731012923642993,251.6427154541016
3,gd,2.0,1024,5,2048,0.002,0.9,False,10000,0,100,27,5,31,100000,0.004523414187133311,213.55685424804688
4,gd,2.0,1024,5,2048,0.002,0.9,False,10000,0,100,27,5,32,100000,0.009051282890141009,307.9975280761719
0,gd,7.0,1024,1,7168,0.001,0.0,False,8000,0,100,22,10,23,400,0.14395104348659515,0.007016898598521948
1,gd,7.0,1024,1,7168,0.001,0.0,False,8000,0,100,22,10,24,600,1.0392775535583496,0.04965340346097946
2,gd,7.0,1024,1,7168,0.001,0.0,False,8000,0,100,22,10,25,5900,8924.9833984375,504.3107299804688
3,gd,7.0,1024,1,7168,0.001,0.0,False,8000,0,100,22,10,26,400,0.5416542291641235,0.025826822966337204
4,gd,7.0,1024,1,7168,0.001,0.0,False,8000,0,100,22,10,27,700,0.3455500602722168,0.02056796103715897
5,gd,7.0,1024,1,7168,0.001,0.0,False,8000,0,100,22,10,28,400,0.4484483897686005,0.0158576387912035
6,gd,7.0,1024,1,7168,0.001,0.0,False,8000,0,100,22,10,29,400,0.15048812329769135,0.010864727199077606
7,gd,7.0,1024,1,7168,0.001,0.0,False,8000,0,100,22,10,30,500,0.07910142093896866,0.004419493023306131
8,gd,7.0,1024,1,7168,0.001,0.0,False,8000,0,100,22,10,31,400,1.1746866703033447,0.06600940972566605
9,gd,7.0,1024,1,7168,0.001,0.0,False,8000,0,100,22,10,32,900,0.0978657454252243,0.003893225686624646
0,sgd,2.0,1024,1,32,0.002,0.9,False,10000,0,100,22,5,23,100000,6.364383567124605,186.36685705184937
1,sgd,2.0,1024,1,32,0.002,0.9,False,10000,0,100,22,5,24,100000,6.931897092610598,197.64137840271
0,gd,2.5,1024,10,2560,0.002,0.9,True,2000,0,100,22,5,23,20000,0.4296513497829437,74.76579284667969
1,gd,2.5,1024,10,2560,0.002,0.9,True,2000,0,100,22,5,24,20000,0.4738602340221405,103.87764739990234
2,gd,2.5,1024,10,2560,0.002,0.9,True,2000,0,100,22,5,25,20000,0.4796242713928223,85.08903503417969
3,gd,2.5,1024,10,2560,0.002,0.9,True,2000,0,100,22,5,26,20000,0.3981475234031677,76.64579010009766
4,gd,2.5,1024,10,2560,0.002,0.9,True,2000,0,100,22,5,27,20000,0.5341465473175049,88.96682739257812
0,gd,2.5,1024,1,2560,0.002,0.9,False,2000,0,100,22,5,23,20000,939.697265625,749.1280517578125
1,gd,2.5,1024,1,2560,0.002,0.9,False,2000,0,100,22,5,24,20000,880.1904296875,763.0652465820312
2,gd,2.5,1024,1,2560,0.002,0.9,False,2000,0,100,22,5,25,20000,1033.4014892578123,708.5994873046875
3,gd,2.5,1024,1,2560,0.002,0.9,False,2000,0,100,22,5,26,20000,921.9578857421876,420.3477783203125
4,gd,2.5,1024,1,2560,0.002,0.9,False,2000,0,100,22,5,27,20000,997.6054077148438,770.05419921875
0,gd,4.0,1024,1,4096,0.002,0.9,False,10000,0,100,32,5,33,3200,3089.938720703125,573.7674560546875
1,gd,4.0,1024,1,4096,0.002,0.9,False,10000,0,100,32,5,34,1800,3141.43212890625,485.4642333984375
2,gd,4.0,1024,1,4096,0.002,0.9,False,10000,0,100,32,5,35,2600,3072.02587890625,380.7430114746094
3,gd,4.0,1024,1,4096,0.002,0.9,False,10000,0,100,32,5,36,2000,3045.671630859375,591.3316040039062
4,gd,4.0,1024,1,4096,0.002,0.9,False,10000,0,100,32,5,37,1900,3015.78515625,550.9009399414061
0,gd,4.0,1024,1,4096,0.01,0.0,False,10000,0,100,27,5,28,2400,2716.3876953125,430.0836181640625
1,gd,4.0,1024,1,4096,0.01,0.0,False,10000,0,100,27,5,29,3900,2837.293212890625,496.61572265625
2,gd,4.0,1024,1,4096,0.01,0.0,False,10000,0,100,27,5,30,2800,2947.62109375,653.0762939453125
3,gd,4.0,1024,1,4096,0.01,0.0,False,10000,0,100,27,5,31,2600,3067.106201171875,489.9967041015625
4,gd,4.0,1024,1,4096,0.01,0.0,False,10000,0,100,27,5,32,5100,3107.228515625,621.6510009765625
0,gd,3.0,1024,5,3072,0.01,0.0,False,10000,0,100,32,5,33,53500,0.10498040914535522,6.637375354766847
1,gd,3.0,1024,5,3072,0.01,0.0,False,10000,0,100,32,5,34,66500,0.12172818183898924,9.30870246887207
2,gd,3.0,1024,5,3072,0.01,0.0,False,10000,0,100,32,5,35,62600,0.12696698307991028,9.26759147644043
3,gd,3.0,1024,5,3072,0.01,0.0,False,10000,0,100,32,5,36,56100,0.11562707275152205,9.25345230102539
4,gd,3.0,1024,5,3072,0.01,0.0,False,10000,0,100,32,5,37,54500,0.1301889568567276,7.413328170776367
0,gd,2.5,1024,10,2560,0.002,0.9,False,2000,0,100,22,5,23,20000,0.4296513497829437,74.76579284667969
1,gd,2.5,1024,10,2560,0.002,0.9,False,2000,0,100,22,5,24,20000,0.4738602340221405,103.87764739990234
2,gd,2.5,1024,10,2560,0.002,0.9,False,2000,0,100,22,5,25,20000,0.4796242713928223,85.08903503417969
3,gd,2.5,1024,10,2560,0.002,0.9,False,2000,0,100,22,5,26,20000,0.3981475234031677,76.64579010009766
4,gd,2.5,1024,10,2560,0.002,0.9,False,2000,0,100,22,5,27,20000,0.5341465473175049,88.96682739257812
0,gd,4.0,1024,2,4096,0.002,0.9,False,10000,0,100,22,5,23,2200,0.1196860373020172,0.09661134332418443
1,gd,4.0,1024,2,4096,0.002,0.9,False,10000,0,100,22,5,24,2500,0.1321440041065216,0.0957159548997879
2,gd,4.0,1024,2,4096,0.002,0.9,False,10000,0,100,22,5,25,2500,0.10776478052139282,0.0912926197052002
3,gd,4.0,1024,2,4096,0.002,0.9,False,10000,0,100,22,5,26,2100,0.1240721344947815,0.0919947400689125
4,gd,4.0,1024,2,4096,0.002,0.9,False,10000,0,100,22,5,27,1700,0.1880779266357422,0.0905655100941658
0,gd,4.0,1024,5,4096,0.001,0.0,False,8000,0,100,32,5,33,64400,0.8832617998123169,1.626233458518982
1,gd,4.0,1024,5,4096,0.001,0.0,False,8000,0,100,32,5,34,64700,0.8891990780830383,1.6471238136291504
2,gd,4.0,1024,5,4096,0.001,0.0,False,8000,0,100,32,5,35,58700,1.0089821815490725,1.5886152982711792
3,gd,4.0,1024,5,4096,0.001,0.0,False,8000,0,100,32,5,36,51700,1.0824098587036133,1.6938282251358032
4,gd,4.0,1024,5,4096,0.001,0.0,False,8000,0,100,32,5,37,64800,0.825368344783783,1.127720594406128
0,gd,3.0,1024,2,3072,0.01,0.0,False,10000,0,100,37,5,38,18300,0.03049064613878727,0.11068962514400482
1,gd,3.0,1024,2,3072,0.01,0.0,False,10000,0,100,37,5,39,26000,0.03043523617088795,0.11623261868953705
2,gd,3.0,1024,2,3072,0.01,0.0,False,10000,0,100,37,5,40,39900,0.030513998121023175,0.16218633949756622
3,gd,3.0,1024,2,3072,0.01,0.0,False,10000,0,100,37,5,41,18600,0.03051724284887314,0.14707328379154205
4,gd,3.0,1024,2,3072,0.01,0.0,False,10000,0,100,37,5,42,45700,246.7886047363281,309.4752502441406
0,gd,3.5,1024,10,3584,0.01,0.0,False,10000,0,100,27,5,28,46300,0.2562825679779053,3.5489521026611333
1,gd,3.5,1024,10,3584,0.01,0.0,False,10000,0,100,27,5,29,48500,0.231117382645607,3.1463873386383057
2,gd,3.5,1024,10,3584,0.01,0.0,False,10000,0,100,27,5,30,53000,0.20774106681346893,2.7323708534240723
3,gd,3.5,1024,10,3584,0.01,0.0,False,10000,0,100,27,5,31,51300,0.19949036836624146,2.8544437885284424
4,gd,3.5,1024,10,3584,0.01,0.0,False,10000,0,100,27,5,32,65800,0.19016064703464508,3.418217658996582
0,gd,2.5,1024,2,2560,0.01,0.0,False,10000,0,100,27,5,28,100000,50.54217910766602,391.6528930664063
1,gd,2.5,1024,2,2560,0.01,0.0,False,10000,0,100,27,5,29,98300,78.17102813720703,336.5783996582031
2,gd,2.5,1024,2,2560,0.01,0.0,False,10000,0,100,27,5,30,100000,71.85176086425781,573.398681640625
3,gd,2.5,1024,2,2560,0.01,0.0,False,10000,0,100,27,5,31,100000,48.85251235961914,312.0694885253906
4,gd,2.5,1024,2,2560,0.01,0.0,False,10000,0,100,27,5,32,100000,83.19505310058594,889.0324096679688
0,gd,2.5,1024,1,2560,0.002,0.9,False,10000,0,100,22,5,23,4400,939.6972045898438,749.1285400390625
1,gd,2.5,1024,1,2560,0.002,0.9,False,10000,0,100,22,5,24,16800,880.1903686523438,763.05126953125
2,gd,2.5,1024,1,2560,0.002,0.9,False,10000,0,100,22,5,25,2000,1033.401611328125,708.6009521484375
3,gd,2.5,1024,1,2560,0.002,0.9,False,10000,0,100,22,5,26,2800,921.9579467773438,420.34423828125
4,gd,2.5,1024,1,2560,0.002,0.9,False,10000,0,100,22,5,27,3400,997.6053466796876,770.0697631835938
0,sgd,2.0,1024,1,32,0.002,0.9,False,400,0,100,27,5,28,3900,7.5587777495384225,340.0148849487305
1,sgd,2.0,1024,1,32,0.002,0.9,False,400,0,100,27,5,29,3900,7.664201062172651,221.36309576034543
